gameId,GAME_DATE,HOME_TEAM_ABBREVIATION,HOME_TEAM_PTS,AWAY_TEAM_ABBREVIATION,AWAY_TEAM_PTS
0022301140,2024-04-07,SAS,126,PHI,133
0022301138,2024-04-07,PHX,105,NOP,113
0022301135,2024-04-07,CHA,118,OKC,121
0022301141,2024-04-07,BKN,77,SAC,107
0022301134,2024-04-07,BOS,124,POR,107
0022301139,2024-04-07,MIL,109,NYK,122
0022301136,2024-04-07,ORL,113,CHI,98
0022301153,2024-04-09,OKC,112,SAC,105
0022301145,2024-04-09,PHI,120,DET,102
0022301146,2024-04-09,TOR,123,IND,140
0022301147,2024-04-09,ATL,111,MIA,117
0022301150,2024-04-09,HOU,118,ORL,106
0022301157,2024-04-09,POR,100,NOP,110
0022301148,2024-04-09,MIL,104,BOS,91
0022301149,2024-04-09,CHI,117,NYK,128
0022301154,2024-04-09,UTA,95,DEN,111
0022301156,2024-04-09,PHX,92,LAC,105
0022301151,2024-04-09,MEM,87,SAS,102
0022301152,2024-04-09,MIN,130,WAS,121
0022301155,2024-04-09,LAL,120,GSW,134
0022301144,2024-04-09,CHA,104,DAL,130
0022301164,2024-04-10,DEN,116,MIN,107
0022301158,2024-04-10,CLE,110,MEM,98
0022301163,2024-04-10,OKC,127,SAS,89
0022301162,2024-04-10,MIL,117,ORL,99
0022301165,2024-04-10,LAC,108,PHX,124
0022301159,2024-04-10,ATL,114,CHA,115
0022301160,2024-04-10,BKN,106,TOR,102
0022301161,2024-04-10,MIA,92,DAL,111
0022301169,2024-04-11,POR,92,GSW,100
0022301168,2024-04-11,UTA,124,HOU,121
0022301167,2024-04-11,BOS,109,NYK,118
0022301166,2024-04-11,DET,105,CHI,127
0022301170,2024-04-11,SAC,123,NOP,135
0022301178,2024-04-12,MIN,109,ATL,106
0022301179,2024-04-12,OKC,125,MIL,107
0022301171,2024-04-12,PHI,125,ORL,113
0022301177,2024-04-12,MEM,120,LAL,123
0022301174,2024-04-12,CLE,129,IND,120
0022301181,2024-04-12,DAL,89,DET,107
0022301182,2024-04-12,GSW,109,NOP,114
0022301173,2024-04-12,BOS,131,CHA,98
0022301175,2024-04-12,NYK,111,BKN,107
0022301176,2024-04-12,MIA,125,TOR,103
0022301180,2024-04-12,SAS,121,DEN,120
0022301184,2024-04-12,LAC,109,UTA,110
0022301185,2024-04-12,SAC,107,PHX,108
0022301183,2024-04-12,POR,107,HOU,116
0022301172,2024-04-12,WAS,127,CHI,129
0022301193,2024-04-14,MEM,111,DEN,126
0022301191,2024-04-14,ORL,113,MIL,88
0022301196,2024-04-14,OKC,135,DAL,86
0022301192,2024-04-14,PHI,107,BKN,86
0022301197,2024-04-14,SAS,123,DET,95
0022301199,2024-04-14,LAC,105,HOU,116
0022301190,2024-04-14,NYK,120,CHI,119
0022301186,2024-04-14,BOS,132,WAS,122
0022301189,2024-04-14,MIA,118,TOR,103
0022301188,2024-04-14,IND,157,ATL,115
0022301187,2024-04-14,CLE,110,CHA,120
0022301195,2024-04-14,NOP,108,LAL,124
0022301194,2024-04-14,MIN,106,PHX,125
0022301200,2024-04-14,SAC,121,POR,82
0022301198,2024-04-14,GSW,123,UTA,116
0042300161,2024-04-20,MIN,120,PHX,95
0042300151,2024-04-20,DEN,114,LAL,103
0042300111,2024-04-20,NYK,111,PHI,104
0042300131,2024-04-20,CLE,97,ORL,83
0042300121,2024-04-21,MIL,109,IND,94
0042300101,2024-04-21,BOS,114,MIA,94
0042300141,2024-04-21,OKC,94,NOP,92
0042300171,2024-04-21,LAC,109,DAL,97
0042300152,2024-04-22,DEN,101,LAL,99
0042300132,2024-04-22,CLE,96,ORL,86
0042300112,2024-04-22,NYK,104,PHI,101
0042300162,2024-04-23,MIN,105,PHX,93
0042300122,2024-04-23,MIL,108,IND,125
0042300172,2024-04-23,LAC,93,DAL,96
0042300102,2024-04-24,BOS,101,MIA,111
0042300142,2024-04-24,OKC,124,NOP,92
0042300113,2024-04-25,PHI,125,NYK,114
0042300153,2024-04-25,LAL,105,DEN,112
0042300133,2024-04-25,ORL,121,CLE,83
0042300173,2024-04-26,DAL,101,LAC,90
0042300163,2024-04-26,PHX,109,MIN,126
0042300123,2024-04-26,IND,121,MIL,118
0042300134,2024-04-27,ORL,112,CLE,89
0042300154,2024-04-27,LAL,119,DEN,108
0042300143,2024-04-27,NOP,85,OKC,106
0042300103,2024-04-27,MIA,84,BOS,104
0042300164,2024-04-28,PHX,116,MIN,122
0042300124,2024-04-28,IND,126,MIL,113
0042300174,2024-04-28,DAL,111,LAC,116
0042300114,2024-04-28,PHI,92,NYK,97
0042300104,2024-04-29,MIA,88,BOS,102
0042300155,2024-04-29,DEN,108,LAL,106
0042300144,2024-04-29,NOP,89,OKC,97
0042300125,2024-04-30,MIL,115,IND,92
0042300135,2024-04-30,CLE,104,ORL,103
0042300115,2024-04-30,NYK,106,PHI,112
0042300105,2024-05-01,BOS,118,MIA,84
0042300175,2024-05-01,LAC,93,DAL,123
0042300116,2024-05-02,PHI,115,NYK,118
0042300126,2024-05-02,IND,120,MIL,98
0042300176,2024-05-03,DAL,114,LAC,101
0042300136,2024-05-03,ORL,103,CLE,96
0042300231,2024-05-04,DEN,99,MIN,106
0042300137,2024-05-05,CLE,106,ORL,94
0042300211,2024-05-06,NYK,121,IND,117
0042300232,2024-05-06,DEN,80,MIN,106
0042300221,2024-05-07,OKC,117,DAL,95
0042300201,2024-05-07,BOS,120,CLE,95
0042300212,2024-05-08,NYK,130,IND,121
0042300222,2024-05-09,OKC,110,DAL,119
0042300202,2024-05-09,BOS,94,CLE,118
0042300233,2024-05-10,MIN,90,DEN,117
0042300213,2024-05-10,IND,111,NYK,106
0042300203,2024-05-11,CLE,93,BOS,106
0042300223,2024-05-11,DAL,105,OKC,101
0042300234,2024-05-12,MIN,107,DEN,115
0042300214,2024-05-12,IND,121,NYK,89
0042300204,2024-05-13,CLE,102,BOS,109
0042300224,2024-05-13,DAL,96,OKC,100
0042300235,2024-05-14,DEN,112,MIN,97
0042300215,2024-05-14,NYK,121,IND,91
0042300225,2024-05-15,OKC,92,DAL,104
0042300205,2024-05-15,BOS,113,CLE,98
0042300236,2024-05-16,MIN,115,DEN,70
0042300216,2024-05-17,IND,116,NYK,103
0042300226,2024-05-18,DAL,117,OKC,116
0042300217,2024-05-19,NYK,109,IND,130
0042300237,2024-05-19,DEN,90,MIN,98
0042300301,2024-05-21,BOS,133,IND,128
0042300311,2024-05-22,MIN,105,DAL,108
0042300302,2024-05-23,BOS,126,IND,110
0042300312,2024-05-24,MIN,108,DAL,109
0042300303,2024-05-25,IND,111,BOS,114
0042300313,2024-05-26,DAL,116,MIN,107
0042300304,2024-05-27,IND,102,BOS,105
0042300314,2024-05-28,DAL,100,MIN,105
0042300315,2024-05-30,MIN,103,DAL,124
0042300401,2024-06-06,BOS,107,DAL,89
0042300402,2024-06-09,BOS,105,DAL,98
0042300403,2024-06-12,DAL,99,BOS,106
0042300404,2024-06-14,DAL,122,BOS,84
0042300405,2024-06-17,BOS,106,DAL,88
