gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts
22300909,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,103,46,28,18,18,0,7,15,1,2,3,3,15,17,11,18
22300912,1610612752,New York,Knicks,NYK,knicks,240.000000:00,98,40,29,11,22,1,9,19,4,2,6,0,2,2,0,2
22300912,1610612753,Orlando,Magic,ORL,magic,240.000000:00,74,42,24,18,24,0,8,16,2,4,6,0,0,0,0,0
22300914,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,107,46,29,17,17,1,6,12,1,2,3,0,2,2,2,2
22300914,1610612748,Miami,Heat,MIA,heat,240.000000:00,100,46,23,23,14,1,4,8,1,1,2,1,5,6,2,6
22300913,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,92,59,38,21,23,0,3,7,2,2,4,2,8,10,4,10
22300913,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,99,41,25,16,16,0,6,14,5,3,8,0,4,4,2,4
22300911,1610612739,Cleveland,Cavaliers,CLE,cavaliers,265.000000:00,113,56,42,14,15,0,13,28,7,3,10,0,10,8,2,10
22300911,1610612750,Minnesota,Timberwolves,MIN,timberwolves,265.000000:00,104,49,28,21,18,0,11,23,2,3,5,3,8,11,6,11
22300916,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,107,38,21,17,14,0,4,11,1,0,1,0,3,3,1,3
22300916,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,123,50,33,17,21,0,8,18,2,1,3,3,4,6,5,7
22300920,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,107,26,9,17,12,0,16,35,3,2,5,2,1,3,3,3
22300920,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,117,32,22,10,17,0,8,20,3,2,5,0,4,4,1,4
22300919,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,124,54,27,27,11,0,16,38,6,1,7,3,2,5,3,5
22300919,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,142,48,31,17,27,1,17,38,1,1,2,1,3,4,1,4
22300918,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,110,38,19,19,7,0,5,11,1,2,3,2,11,13,5,13
22300918,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,99,35,19,16,9,0,6,14,2,0,2,1,6,7,2,7
22300917,1610612746,LA,Clippers,LAC,clippers,240.000000:00,112,50,31,19,14,0,6,14,7,0,7,2,2,4,3,4
22300917,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,102,38,23,15,18,0,6,12,1,3,4,4,6,10,7,10
22300923,1610612757,Portland,Trail Blazers,POR,blazers,265.000000:00,128,26,12,14,17,0,10,23,5,2,7,0,1,1,1,1
22300923,1610612761,Toronto,Raptors,TOR,raptors,265.000000:00,118,41,26,15,22,0,12,28,1,2,3,2,3,5,2,5
22300922,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,142,37,23,14,17,0,17,42,1,4,5,0,12,12,2,12
22300922,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,121,28,16,12,9,0,14,31,0,2,2,4,3,7,4,7
22300921,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,113,41,28,13,14,0,10,25,0,2,2,0,8,7,5,8
22300921,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,126,34,23,11,12,0,3,7,2,4,6,1,9,9,2,10
22300930,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,101,37,20,17,10,0,7,18,1,1,2,0,3,3,0,3
22300930,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,120,23,14,9,9,0,7,18,1,3,4,0,2,2,1,2
22300931,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,124,42,30,12,16,2,7,15,2,1,3,1,9,10,5,10
22300931,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,93,46,23,23,20,0,6,17,2,1,3,1,5,6,3,6
22300927,1610612752,New York,Knicks,NYK,knicks,240.000000:00,73,50,33,17,15,2,9,22,6,1,7,2,2,4,2,4
22300927,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,79,47,28,19,21,1,6,14,1,4,5,0,9,9,1,9
22300932,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,120,41,25,16,17,0,10,22,8,6,14,5,8,12,10,13
22300932,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,109,27,21,6,17,0,4,10,7,6,13,1,3,4,1,4
22300924,1610612746,LA,Clippers,LAC,clippers,240.000000:00,117,39,26,13,7,0,8,19,3,0,3,1,15,16,2,16
22300924,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,124,42,18,24,16,0,9,25,3,4,7,0,6,6,2,6
22300925,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,103,33,23,10,8,1,4,10,2,1,3,1,1,2,1,2
22300925,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,116,42,21,21,21,0,1,2,0,4,4,0,8,8,2,8
22300926,1610612748,Miami,Heat,MIA,heat,240.000000:00,108,36,18,18,17,0,8,17,5,3,8,1,1,2,1,2
22300926,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,110,40,24,16,11,0,2,4,1,3,4,0,2,2,1,2
22300929,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,104,44,26,18,12,0,9,20,1,1,2,1,2,3,3,3
22300929,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,112,37,23,14,14,0,9,21,0,0,0,1,4,5,4,5
22300928,1610612753,Orlando,Magic,ORL,magic,240.000000:00,97,24,18,6,6,1,8,19,3,3,6,4,10,14,10,14
22300928,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,111,43,25,18,16,0,8,18,2,3,5,1,10,11,4,11
22300936,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,102,50,36,14,14,1,3,8,1,6,7,1,1,2,2,2
22300936,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,112,52,31,21,14,1,19,45,1,4,5,0,8,8,3,8
22300937,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,125,26,19,7,14,0,3,7,0,1,1,2,1,3,2,3
22300937,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,119,30,18,12,10,0,5,10,2,2,4,1,2,3,2,3
22300938,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,99,47,28,19,11,0,11,29,0,2,2,1,4,5,2,5
22300938,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,121,47,31,16,14,0,10,25,3,1,4,1,7,8,3,8
22300934,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,111,39,26,13,18,1,11,28,4,3,7,1,10,10,4,11
22300934,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,117,31,13,18,9,0,6,12,4,2,6,5,2,6,4,7
22300933,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,114,44,25,19,18,0,7,14,0,4,4,0,1,1,0,1
22300933,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,97,21,9,12,15,0,13,31,2,5,7,1,7,8,4,8
22300935,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,92,24,10,14,10,0,1,2,9,2,11,0,4,4,2,4
22300935,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,127,24,17,7,19,0,11,26,2,2,4,1,0,1,1,1
22300939,1610612752,New York,Knicks,NYK,knicks,240.000000:00,106,38,25,13,15,0,5,12,2,3,5,0,3,3,3,3
22300939,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,79,27,13,14,17,0,6,13,3,3,6,0,4,4,2,4
22300941,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,111,38,22,16,11,0,10,25,1,0,1,0,3,3,1,3
22300941,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,121,40,26,14,6,1,7,15,0,3,3,0,4,4,2,4
22300940,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,109,39,19,20,8,0,7,14,7,4,11,2,1,2,1,3
22300940,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,97,45,26,19,14,0,6,14,0,4,4,0,6,4,3,6
22300942,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,101,30,20,10,17,0,4,9,5,5,10,4,5,8,5,9
22300942,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,103,27,21,6,24,0,12,28,6,4,10,2,10,10,6,12
22300943,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,107,47,24,23,11,0,9,22,1,1,2,1,1,2,2,2
22300943,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,123,46,31,15,10,0,8,22,0,1,1,4,1,5,5,5
22300945,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,129,31,17,14,19,0,10,24,4,3,7,2,9,11,4,11
22300945,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,94,41,23,18,15,0,4,9,3,1,4,0,1,1,1,1
22300944,1610612746,LA,Clippers,LAC,clippers,240.000000:00,100,39,21,18,8,0,9,21,1,3,4,1,3,4,3,4
22300944,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,118,44,28,16,18,1,11,25,2,3,5,1,8,9,5,9
22300953,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,106,33,17,16,10,0,4,9,4,7,11,0,3,3,3,3
22300953,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,102,29,22,7,9,3,9,21,3,2,5,1,0,1,1,1
22300954,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,120,31,16,15,19,2,13,33,1,0,1,5,4,9,7,9
22300954,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,107,36,22,14,11,0,10,25,2,0,2,0,5,5,3,5
22300948,1610612754,Indiana,Pacers,IND,pacers,265.000000:00,129,56,40,16,19,1,9,22,4,2,6,1,7,8,4,8
22300948,1610612741,Chicago,Bulls,CHI,bulls,265.000000:00,132,52,26,26,7,0,16,32,4,4,8,1,8,8,1,9
22300950,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,98,34,20,14,22,0,8,20,4,3,7,1,1,2,2,2
22300950,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,110,30,17,13,18,0,12,27,0,3,3,1,4,5,3,5
22300951,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,95,25,12,13,11,0,15,30,0,1,1,0,1,1,0,1
22300951,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,116,27,19,8,10,1,5,14,1,2,3,0,3,3,2,3
22300949,1610612748,Miami,Heat,MIA,heat,240.000000:00,88,34,23,11,11,0,1,2,3,3,6,0,13,13,3,13
22300949,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,100,29,22,7,9,0,9,20,1,3,4,1,3,4,3,4
22300947,1610612753,Orlando,Magic,ORL,magic,240.000000:00,114,44,35,9,11,0,4,8,1,4,5,1,6,7,6,7
22300947,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,106,39,25,14,10,0,10,23,3,1,4,0,4,4,1,4
22300946,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,113,43,25,18,6,0,3,6,4,7,11,6,7,12,6,13
22300946,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,104,33,25,8,20,0,4,10,2,6,8,1,12,12,4,13
22300952,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,109,43,33,10,13,0,7,16,7,5,12,1,9,10,4,10
22300952,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,99,40,24,16,17,1,14,31,5,9,14,2,10,10,5,12
22300955,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,127,40,32,8,19,0,6,16,3,5,8,3,10,10,3,13
22300955,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,112,40,16,24,6,0,9,20,4,1,5,5,8,13,5,13
22300956,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,111,39,18,21,6,0,3,7,2,2,4,3,1,4,3,4
22300956,1610612746,LA,Clippers,LAC,clippers,240.000000:00,126,45,26,19,12,0,13,30,0,4,4,1,4,5,4,5
22300958,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,114,31,21,10,10,0,2,4,2,2,4,3,5,8,5,8
22300958,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,105,27,16,11,19,1,13,33,1,0,1,0,4,4,2,4
22300957,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,135,46,25,21,13,0,16,36,4,4,8,2,5,7,4,7
22300957,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,119,48,29,19,10,2,7,18,4,3,7,0,3,3,0,3
22300959,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,126,46,31,15,17,1,4,8,3,3,6,0,5,5,4,5
22300959,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,119,23,16,7,15,1,10,24,0,1,1,3,3,6,3,6
22300960,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,93,36,23,13,18,0,5,13,0,1,1,3,1,4,4,4
22300960,1610612752,New York,Knicks,NYK,knicks,240.000000:00,105,47,29,18,20,0,7,16,0,3,3,1,2,3,3,3
22300966,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,124,44,27,17,13,0,10,21,2,7,9,1,4,5,1,5
22300966,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,122,41,24,17,23,1,12,32,2,1,3,4,8,10,9,12
22300965,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,106,31,22,9,21,0,1,2,0,2,2,0,1,1,1,1
22300965,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,117,29,18,11,17,1,6,13,1,2,3,0,4,4,2,4
22300964,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,112,28,19,9,9,0,6,14,5,2,7,0,8,8,1,8
22300964,1610612746,LA,Clippers,LAC,clippers,240.000000:00,104,32,25,7,10,1,11,26,2,2,4,0,1,1,1,1
22300963,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,103,34,26,8,14,0,3,6,1,4,5,1,5,6,3,6
22300963,1610612753,Orlando,Magic,ORL,magic,240.000000:00,113,38,25,13,11,1,4,8,0,4,4,2,16,18,8,18
22300961,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,96,34,20,14,16,0,8,16,3,0,3,2,4,6,1,6
22300961,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,107,25,14,11,10,0,8,17,1,0,1,4,8,12,10,12
22300962,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,95,59,38,21,5,1,6,12,4,3,7,0,1,1,0,1
22300962,1610612748,Miami,Heat,MIA,heat,240.000000:00,108,42,25,17,15,0,17,36,5,5,10,1,5,5,4,6
22300968,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,121,35,23,12,14,0,8,19,2,3,5,4,8,12,8,12
22300968,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,100,40,23,17,7,0,5,11,2,2,4,2,9,9,2,11
22300969,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,109,33,24,9,16,1,6,17,5,2,7,0,6,6,2,6
22300969,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,98,31,15,16,10,1,6,14,1,2,3,3,9,12,6,12
22300967,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,117,40,23,17,19,0,8,20,3,7,10,1,9,10,3,10
22300967,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,103,44,28,16,12,0,9,21,0,7,7,3,5,8,5,8
22300972,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,112,33,23,10,12,0,4,12,2,2,4,0,0,0,0,0
22300972,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,118,45,19,26,12,1,10,23,0,2,2,3,4,7,6,7
22300971,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,127,35,27,8,18,1,4,8,7,10,17,2,10,12,7,12
22300971,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,98,29,23,6,24,0,4,9,3,3,6,1,5,6,1,6
22300970,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,126,33,19,14,20,0,9,20,2,3,5,0,8,8,3,8
22300970,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,107,34,26,8,10,0,1,2,1,3,4,1,1,2,1,2
22300973,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,121,24,18,6,7,0,7,18,0,1,1,0,2,2,1,2
22300973,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,128,36,20,16,10,1,16,39,1,0,1,2,4,6,4,6
22300974,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,100,34,24,10,5,0,7,15,3,1,4,0,1,1,0,1
22300974,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,119,33,25,8,16,0,13,33,1,3,4,0,8,8,5,8
22300975,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,91,38,21,17,20,1,4,11,4,4,8,2,8,10,7,10
22300975,1610612752,New York,Knicks,NYK,knicks,240.000000:00,98,39,24,15,19,0,16,37,2,1,3,0,12,12,4,12
22300976,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,140,41,28,13,20,1,11,27,1,4,5,0,1,1,0,1
22300976,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,129,37,20,17,16,0,19,42,8,0,8,1,1,2,1,2
22300977,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,101,68,41,27,11,0,13,31,2,0,2,0,3,3,1,3
22300977,1610612748,Miami,Heat,MIA,heat,240.000000:00,104,41,27,14,11,0,5,13,3,3,6,0,16,11,5,16
22300978,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,107,37,28,9,12,0,10,22,5,1,6,0,4,4,1,4
22300978,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,105,44,24,20,9,0,7,18,3,0,3,0,4,4,1,4
22300980,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,104,41,18,23,9,0,12,29,5,7,12,0,7,4,0,7
22300980,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,130,37,22,15,11,0,13,36,5,9,14,2,7,8,3,9
22300979,1610612753,Orlando,Magic,ORL,magic,240.000000:00,111,18,13,5,13,0,1,2,3,2,5,0,0,0,0,0
22300979,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,96,28,18,10,11,0,4,9,0,0,0,2,4,6,3,6
22300982,1610612746,LA,Clippers,LAC,clippers,240.000000:00,93,34,19,15,16,0,8,19,2,2,4,2,4,6,2,6
22300982,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,110,34,21,13,20,0,4,9,2,1,3,2,6,8,2,8
22300981,1610612759,San Antonio,Spurs,SAS,spurs,265.000000:00,122,49,32,17,17,1,12,29,1,1,2,2,1,3,3,3
22300981,1610612751,Brooklyn,Nets,BKN,nets,265.000000:00,115,47,31,16,20,0,14,30,2,2,4,3,0,2,2,3
22300989,1610612758,Sacramento,Kings,SAC,kings,265.000000:00,121,39,28,11,17,1,8,17,7,3,10,2,3,5,3,5
22300989,1610612763,Memphis,Grizzlies,MEM,grizzlies,265.000000:00,111,24,17,7,24,0,5,12,2,10,12,2,2,4,3,4
22300988,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,112,49,28,21,15,0,14,34,1,2,3,1,10,11,6,11
22300988,1610612752,New York,Knicks,NYK,knicks,240.000000:00,119,36,19,17,17,0,6,13,1,3,4,7,4,11,9,11
22300990,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,136,40,21,19,7,0,5,12,2,1,3,1,3,4,4,4
22300990,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,105,20,10,10,18,0,7,15,4,1,5,0,2,2,1,2
22300987,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,104,44,28,16,10,0,9,19,3,4,7,1,3,4,3,4
22300987,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,114,38,24,14,22,0,7,16,7,7,14,1,6,6,2,7
22300986,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,110,30,20,10,16,1,2,4,2,3,5,1,9,10,2,10
22300986,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,107,26,15,11,13,0,7,16,1,2,3,1,1,2,2,2
22300985,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,98,48,36,12,12,0,10,23,1,2,3,2,4,6,4,6
22300985,1610612748,Miami,Heat,MIA,heat,240.000000:00,91,32,27,5,13,0,6,14,5,6,11,3,8,11,6,11
22300984,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,119,31,21,10,12,0,8,19,1,2,3,2,2,4,1,4
22300984,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,94,40,20,20,11,0,6,13,5,3,8,0,7,6,3,7
22300983,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,103,38,19,19,16,0,7,16,4,5,9,4,10,14,8,14
22300983,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,108,46,26,20,13,0,9,20,1,1,2,1,7,8,4,8
22300995,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,112,31,21,10,14,2,5,11,0,2,2,0,7,6,3,7
22300995,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,115,35,25,10,8,0,4,10,1,2,3,3,7,9,4,10
22300993,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,91,31,20,11,10,0,8,20,2,5,7,3,7,10,5,10
22300993,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,104,45,22,23,18,0,3,7,1,2,3,0,7,7,5,7
22300991,1610612753,Orlando,Magic,ORL,magic,240.000000:00,112,36,24,12,13,0,4,8,3,5,8,1,7,8,5,8
22300991,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,92,25,13,12,17,0,17,37,3,4,7,1,7,8,4,8
22300994,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,107,51,34,17,8,1,6,12,1,2,3,0,2,2,2,2
22300994,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,113,32,21,11,13,1,10,22,0,2,2,0,2,2,0,2
22300992,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,114,49,22,27,11,1,16,37,2,3,5,5,1,5,5,6
22300992,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,137,65,38,27,8,0,16,40,1,4,5,3,8,9,7,11
22301003,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,103,37,25,12,13,0,5,11,3,0,3,2,2,4,3,4
22301003,1610612746,LA,Clippers,LAC,clippers,240.000000:00,116,37,25,12,24,0,10,24,0,2,2,2,5,7,7,7
22301001,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,137,46,24,22,15,1,16,37,2,1,3,0,9,9,2,9
22301001,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,116,33,21,12,11,0,6,15,4,0,4,1,6,7,2,7
22301002,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,115,33,21,12,15,0,4,8,2,3,5,0,4,4,1,4
22301002,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,102,34,23,11,22,0,4,10,3,1,4,1,3,4,1,4
22300998,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,122,49,30,19,12,0,8,19,2,4,6,2,4,5,3,6
22300998,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,119,48,33,15,5,1,13,29,2,3,5,2,7,8,3,9
22301000,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,119,46,26,20,16,0,1,2,3,2,5,0,5,5,2,5
22301000,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,107,36,23,13,12,0,16,34,1,1,2,2,1,3,1,3
22300999,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,89,27,14,13,20,0,4,8,7,5,12,1,6,4,3,7
22300999,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,123,40,25,15,21,1,7,15,8,5,13,5,6,10,3,11
22300997,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,103,31,17,14,12,0,7,14,5,7,12,1,6,7,4,7
22300997,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,122,44,32,12,17,0,8,17,2,6,8,2,7,9,5,9
22300996,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,104,30,19,11,12,0,2,5,1,2,3,0,6,6,1,6
22300996,1610612748,Miami,Heat,MIA,heat,240.000000:00,107,22,10,12,10,0,5,13,0,1,1,2,6,8,4,8
22301005,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,109,32,20,12,13,1,8,17,1,1,2,0,5,5,1,5
22301005,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,102,36,26,10,17,0,7,15,1,4,5,3,0,3,3,3
22301007,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,115,33,16,17,16,1,5,12,1,2,3,5,5,10,9,10
22301007,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,108,30,18,12,12,0,6,14,2,2,4,2,6,8,3,8
22301008,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,113,40,26,14,15,0,11,25,2,4,6,2,6,8,7,8
22301008,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,97,31,17,14,13,0,12,25,1,2,3,1,8,9,7,9
22301009,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,113,31,18,13,12,0,10,20,2,2,4,2,3,5,4,5
22301009,1610612752,New York,Knicks,NYK,knicks,240.000000:00,100,39,26,13,22,1,10,23,4,2,6,0,3,3,0,3
22301004,1610612753,Orlando,Magic,ORL,magic,240.000000:00,121,33,24,9,14,3,8,19,4,8,12,4,5,9,5,9
22301004,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,106,36,20,16,20,0,15,31,6,5,11,0,7,6,4,7
22301010,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,128,45,26,19,11,1,4,11,1,2,3,0,9,9,6,9
22301010,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,115,33,15,18,18,0,5,13,2,4,6,2,7,9,5,9
22301006,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,127,40,28,12,12,0,14,35,6,2,8,1,6,7,1,7
22301006,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,117,41,17,24,19,0,3,6,4,1,5,2,8,10,6,10
22301011,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,102,37,17,20,10,0,15,32,2,0,2,3,7,9,4,10
22301011,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,129,38,22,16,10,1,13,30,2,0,2,0,15,13,4,15
22301012,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,103,32,25,7,20,0,8,21,4,2,6,0,3,3,1,3
22301012,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,123,33,16,17,23,0,5,11,2,5,7,1,5,6,2,6
22301013,1610612748,Miami,Heat,MIA,heat,240.000000:00,88,47,25,22,5,0,4,10,6,1,7,0,2,2,0,2
22301013,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,111,54,29,25,9,0,9,23,4,1,5,0,7,7,2,7
22301015,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,97,33,23,10,16,0,7,17,1,1,2,1,4,5,4,5
22301015,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,99,30,16,14,14,1,6,17,1,2,3,1,10,7,3,11
